Date,Day_of_Week,Season,Weather,Product,Category,Unit_Price,Num_Customers,Sales,Stocks,Shelf_Life,Days_Until_Next_Purchase,Event,Purchase_Quantity
2004-02-12,Thursday,Winter,Snowy,Tomatoes,Vegetables,12.5,5666,3573377.6180977104,8,10,1,,40
2004-02-17,Tuesday,Winter,Cold,Salmon,Seafood,36.8,6515,4035742.4726825194,2,3,1,,48
2004-02-13,Friday,Winter,Cloudy,Apples,Fruits,4.4,8416,5178666.381215778,11,30,30,,22
2004-02-25,Wednesday,Winter,Cold,Lettuce,Vegetables,6.0,6721,4096740.7481601243,19,5,5,,27
2004-02-05,Thursday,Winter,Cold,Cheese,Dairy,28.0,6739,4115292.3474428407,3,9,1,,50
2004-02-19,Thursday,Winter,Cold,Salmon,Seafood,36.8,6558,4031601.73270623,12,3,3,,22
2004-02-11,Wednesday,Winter,Snowy,Milk,Dairy,5.2,5769,3609515.944319579,27,7,7,,19
2004-02-27,Friday,Winter,Cloudy,Lettuce,Vegetables,6.0,8319,5082801.43971401,18,5,5,,20
2004-01-23,Friday,Winter,Snowy,Chicken,Meat,19.5,7079,4267606.108236466,20,5,5,,22
2004-02-10,Tuesday,Winter,Snowy,Eggs,Dairy,7.2,5558,3467626.114764607,16,21,21,,13
2004-02-13,Friday,Winter,Cold,Milk,Dairy,5.2,8562,5268277.256495678,13,7,7,,27
2004-02-12,Thursday,Winter,Cold,Tomatoes,Vegetables,12.5,6761,4202371.894719089,17,10,10,,27
2004-02-19,Thursday,Winter,Cloudy,Salmon,Seafood,36.8,6751,4114606.8851815546,19,3,3,,28
2004-02-14,Saturday,Winter,Cold,Milk,Dairy,5.2,8203,5021739.092237953,4,7,1,,60
2004-02-17,Tuesday,Winter,Snowy,Milk,Dairy,5.2,5652,3539516.8677714495,10,7,7,,30
2004-01-26,Monday,Winter,Snowy,Chicken,Meat,19.5,5862,3571114.313407362,20,5,5,,15
2004-01-26,Monday,Winter,Cold,Chicken,Meat,19.5,6625,4008622.1934957756,6,5,1,,48
2004-02-19,Thursday,Winter,Cloudy,Milk,Dairy,5.2,6474,4027603.281633965,20,7,7,,29
2004-02-12,Thursday,Winter,Cold,Eggs,Dairy,7.2,6805,4289612.422138737,27,21,21,,28
2004-01-31,Saturday,Winter,Cloudy,Potatoes,Vegetables,1.4,8291,5216940.604014064,9,9,1,,55
2004-02-12,Thursday,Winter,Cold,Eggs,Dairy,7.2,6186,3843480.2810954587,9,21,1,,54
2004-02-15,Sunday,Winter,Snowy,Eggs,Dairy,7.2,7615,4782271.634668184,12,21,21,,22
2004-02-10,Tuesday,Winter,Cloudy,Pork,Meat,25.6,6750,4264900.173351345,27,7,7,,30
2004-02-27,Friday,Winter,Snowy,Lettuce,Vegetables,6.0,7422,4492653.237147879,3,5,1,,50
2004-03-01,Monday,Spring,Rainy,Lettuce,Vegetables,3.2,6601,4048007.4771571793,23,5,5,,25
2004-02-12,Thursday,Winter,Cold,Tomatoes,Vegetables,12.5,6645,4038856.2026936235,9,10,1,,52
2004-02-15,Sunday,Winter,Snowy,Apples,Fruits,4.4,8046,5014040.117804653,12,30,30,,28
2004-03-03,Wednesday,Spring,Sunny,Lettuce,Vegetables,3.2,8273,5062847.44702078,12,5,5,,32
2004-02-15,Sunday,Winter,Cold,Apples,Fruits,4.4,7897,4874548.55436748,24,30,30,,23
2004-02-03,Tuesday,Winter,Snowy,Potatoes,Vegetables,1.4,5816,3536529.668623066,21,9,9,,17
2004-03-04,Thursday,Spring,Rainy,Lettuce,Vegetables,3.2,6918,4307288.231314136,17,5,5,,30
2004-02-05,Thursday,Winter,Cloudy,Potatoes,Vegetables,1.4,6436,4014824.942972405,10,9,9,,41
2004-02-21,Saturday,Winter,Snowy,Milk,Dairy,5.2,7549,4585724.136796873,8,7,1,,60
2004-02-13,Friday,Winter,Cloudy,Pork,Meat,25.6,8298,5066743.159870548,20,7,7,,30
2004-02-16,Monday,Winter,Cold,Apples,Fruits,4.4,6782,4258249.719608532,16,30,30,,22
2004-03-04,Thursday,Spring,Cloudy,Lettuce,Vegetables,3.2,7817,4781141.163975002,9,5,1,,50
2004-02-12,Thursday,Winter,Cloudy,Tomatoes,Vegetables,12.5,6674,4055383.3919293336,13,10,10,,21
2004-02-08,Sunday,Winter,Cloudy,Cheese,Dairy,28.0,8336,5178841.311872471,10,9,9,,40
2004-03-04,Thursday,Spring,Rainy,Lettuce,Vegetables,3.2,6582,4096002.990587639,28,5,5,,35
2004-02-23,Monday,Winter,Snowy,Milk,Dairy,5.2,5887,3606332.976650281,8,7,1,,40
2004-02-18,Wednesday,Winter,Cloudy,Apples,Fruits,4.4,6330,3889079.350381127,4,30,1,,48
2004-02-25,Wednesday,Winter,Cold,Milk,Dairy,5.2,6637,4140039.449186981,0,7,1,,56
2004-02-11,Wednesday,Winter,Cold,Cheese,Dairy,28.0,6648,4208967.726986342,3,9,1,,57
2004-02-19,Thursday,Winter,Snowy,Salmon,Seafood,36.8,5641,3445508.1099097766,20,3,3,,13
2004-02-22,Sunday,Winter,Snowy,Salmon,Seafood,36.8,7852,4903730.628054965,21,3,3,,24
2004-02-13,Friday,Winter,Cold,Cheese,Dairy,28.0,7998,4889415.90068688,5,9,1,,56
2004-02-23,Monday,Winter,Snowy,Salmon,Seafood,36.8,5597,3492284.690336522,19,3,3,,10
2004-02-18,Wednesday,Winter,Cloudy,Apples,Fruits,4.4,6404,4023879.7109484966,9,30,1,,52
2004-02-27,Friday,Winter,Cloudy,Milk,Dairy,5.2,8584,5247292.451105829,25,7,7,,32
2004-01-26,Monday,Winter,Snowy,Chicken,Meat,19.5,5853,3625444.804990388,20,5,5,,13
2004-01-28,Wednesday,Winter,Cold,Chicken,Meat,19.5,6639,4063056.4679244095,18,5,5,,23
2004-02-25,Wednesday,Winter,Snowy,Salmon,Seafood,36.8,5692,3503482.1962669953,14,3,3,,12
2004-02-26,Thursday,Winter,Cloudy,Salmon,Seafood,36.8,6387,3990396.5576222176,25,3,3,,25
2004-02-27,Friday,Winter,Snowy,Milk,Dairy,5.2,7520,4554071.214179096,12,7,7,,28
2004-02-17,Tuesday,Winter,Snowy,Eggs,Dairy,7.2,5932,3593599.724440929,24,21,21,,15
2004-01-31,Saturday,Winter,Cold,Chicken,Meat,19.5,8433,5134239.809008677,21,5,5,,21
2004-02-13,Friday,Winter,Snowy,Pork,Meat,25.6,7819,4907899.660842104,8,7,1,,56
2004-02-29,Sunday,Winter,Cold,Salmon,Seafood,36.8,8027,4922692.477908205,24,3,3,,30
2004-01-31,Saturday,Winter,Snowy,Chicken,Meat,19.5,7537,4609233.624383027,23,5,5,,26
2004-02-14,Saturday,Winter,Cold,Tomatoes,Vegetables,12.5,8501,5318161.925040605,11,10,10,,25
2004-02-21,Saturday,Winter,Snowy,Apples,Fruits,4.4,7586,4749963.965654625,17,30,30,,27
2004-03-02,Tuesday,Spring,Cloudy,Salmon,Seafood,27.2,7351,4623084.334959927,6,3,1,,55
2004-02-06,Friday,Winter,Snowy,Potatoes,Vegetables,1.4,7327,4519964.468753928,8,9,1,,52
2004-02-17,Tuesday,Winter,Snowy,Tomatoes,Vegetables,12.5,5904,3707402.1194320223,19,10,10,,10
2004-02-19,Thursday,Winter,Cold,Tomatoes,Vegetables,12.5,6665,4127638.5546184145,12,10,10,,27
2004-02-14,Saturday,Winter,Cloudy,Cheese,Dairy,28.0,8251,5173850.369718583,6,9,1,,55
2004-02-08,Sunday,Winter,Snowy,Potatoes,Vegetables,1.4,7277,4489358.172910258,10,9,9,,40
2004-02-11,Wednesday,Winter,Snowy,Potatoes,Vegetables,1.4,5735,3492729.5443041213,27,9,9,,19
2004-03-04,Thursday,Spring,Rainy,Salmon,Seafood,27.2,6757,4129976.784426219,4,3,1,,56
2004-02-02,Monday,Winter,Cold,Chicken,Meat,19.5,6297,3944777.9638144984,25,5,5,,24
2004-02-18,Wednesday,Winter,Snowy,Eggs,Dairy,7.2,5531,3420959.151073694,6,21,1,,36
2004-02-02,Monday,Winter,Cold,Chicken,Meat,19.5,6657,4131270.268056646,13,5,5,,29
2004-02-29,Sunday,Winter,Snowy,Milk,Dairy,5.2,7495,4575666.507403939,15,7,7,,29
2004-02-02,Monday,Winter,Cloudy,Chicken,Meat,19.5,6652,4163934.7385069863,25,5,5,,28
2004-02-11,Wednesday,Winter,Cold,Potatoes,Vegetables,1.4,6625,4107753.7769106124,11,9,9,,32
2004-02-14,Saturday,Winter,Cold,Potatoes,Vegetables,1.4,8337,5133760.1836756505,6,9,1,,55
2004-02-03,Tuesday,Winter,Cold,Chicken,Meat,19.5,6617,4025889.137582362,15,5,5,,26
2004-02-22,Sunday,Winter,Cold,Apples,Fruits,4.4,8396,5150446.646785796,19,30,30,,26
2004-02-21,Saturday,Winter,Cold,Eggs,Dairy,7.2,8125,5006090.587900627,7,21,1,,47
2004-02-21,Saturday,Winter,Snowy,Eggs,Dairy,7.2,7685,4708560.187546716,17,21,21,,22
2004-02-17,Tuesday,Winter,Cold,Cheese,Dairy,28.0,6623,4110551.8818093115,5,9,1,,57
2004-02-19,Thursday,Winter,Cloudy,Tomatoes,Vegetables,12.5,6435,3941745.644323468,16,10,10,,27
2004-03-06,Saturday,Spring,Sunny,Lettuce,Vegetables,3.2,9905,6076587.68260222,24,5,5,,27
2004-03-02,Tuesday,Spring,Cloudy,Milk,Dairy,4.4,7298,4494405.7481928365,5,7,1,,50
2004-03-07,Sunday,Spring,Sunny,Salmon,Seafood,27.2,10155,6355782.223028779,20,3,3,,31
2004-02-03,Tuesday,Winter,Cold,Chicken,Meat,19.5,6196,3725380.428162091,1,5,1,,51
2004-02-23,Monday,Winter,Snowy,Eggs,Dairy,7.2,5770,3534576.0691414285,14,21,21,,13
2004-02-04,Wednesday,Winter,Cold,Chicken,Meat,19.5,6785,4214587.281251713,20,5,5,,24
2004-02-20,Friday,Winter,Snowy,Cheese,Dairy,28.0,7716,4704472.373632733,8,9,1,,60
2004-03-04,Thursday,Spring,Cloudy,Milk,Dairy,4.4,7389,4536119.169875645,13,7,7,,28
2004-03-10,Wednesday,Spring,Sunny,Salmon,Seafood,27.2,8466,5216721.488112667,15,3,3,,33
2004-02-23,Monday,Winter,Snowy,Eggs,Dairy,7.2,5611,3405531.3823547144,25,21,21,,15
2004-02-07,Saturday,Winter,Snowy,Chicken,Meat,19.5,7767,4716793.59972642,18,5,5,,26
2004-02-23,Monday,Winter,Cloudy,Apples,Fruits,4.4,6522,4098827.3131949874,21,30,30,,25
2004-02-23,Monday,Winter,Snowy,Cheese,Dairy,28.0,5660,3591857.6843923535,25,9,9,,18
2004-02-17,Tuesday,Winter,Snowy,Potatoes,Vegetables,1.4,5695,3527141.4756610794,23,9,9,,16
2004-02-25,Wednesday,Winter,Snowy,Cheese,Dairy,28.0,5514,3434028.534965289,30,9,9,,19
2004-02-26,Thursday,Winter,Cloudy,Apples,Fruits,4.4,6557,4054540.8095577867,18,30,30,,24
2004-02-13,Friday,Winter,Cloudy,Pork,Meat,25.6,8515,5189511.569441633,16,7,7,,30
2004-02-29,Sunday,Winter,Snowy,Apples,Fruits,4.4,7753,4836587.67552827,25,30,30,,23
2004-03-10,Wednesday,Spring,Cloudy,Salmon,Seafood,27.2,7615,4623411.709978373,16,3,3,,31
2004-02-19,Thursday,Winter,Cloudy,Tomatoes,Vegetables,12.5,6628,4148609.609955574,5,10,1,,51
2004-03-06,Saturday,Spring,Cloudy,Lettuce,Vegetables,3.2,9183,5544666.487525987,15,5,5,,30
2004-03-06,Saturday,Spring,Sunny,Milk,Dairy,4.4,9989,6124911.80716172,14,7,7,,26
2004-03-03,Wednesday,Spring,Sunny,Apples,Fruits,2.4,8494,5317297.9152286835,13,30,30,,25
2004-03-11,Thursday,Spring,Sunny,Salmon,Seafood,27.2,8296,5121498.728374274,19,3,3,,27
2004-03-09,Tuesday,Spring,Cloudy,Lettuce,Vegetables,3.2,7417,4493770.12112277,7,5,1,,60
2004-02-24,Tuesday,Winter,Cloudy,Eggs,Dairy,7.2,6546,4061403.0950018484,15,21,21,,27
2004-02-27,Friday,Winter,Snowy,Eggs,Dairy,7.2,7453,4566052.429977769,21,21,21,,25
2004-03-05,Friday,Spring,Cloudy,Apples,Fruits,2.4,9493,5992520.23977942,7,30,1,,51
2004-02-15,Sunday,Winter,Snowy,Pork,Meat,25.6,7512,4626186.655449155,13,7,7,,29
2004-03-14,Sunday,Spring,Rainy,Salmon,Seafood,27.2,8296,5226940.771973731,9,3,1,,55
2004-02-22,Sunday,Winter,Cloudy,Tomatoes,Vegetables,12.5,8766,5359698.146212247,14,10,10,,24
2004-02-28,Saturday,Winter,Cloudy,Eggs,Dairy,7.2,8428,5177714.524119696,16,21,21,,25
2004-02-15,Sunday,Winter,Cold,Pork,Meat,25.6,8360,5255377.549703214,3,7,1,,58
2004-02-18,Wednesday,Winter,Cloudy,Pork,Meat,25.6,7016,4377067.258041075,10,7,7,,42
2004-03-07,Sunday,Spring,Sunny,Milk,Dairy,4.4,10380,6381501.267091361,13,7,7,,21
2004-03-15,Monday,Spring,Sunny,Salmon,Seafood,27.2,8387,5225255.004859799,17,3,3,,32
2004-02-20,Friday,Winter,Snowy,Pork,Meat,25.6,7175,4387802.700393833,14,7,7,,28
2004-03-01,Monday,Spring,Cloudy,Eggs,Dairy,5.2,7729,4766571.6753784325,8,21,1,,50
2004-03-07,Sunday,Spring,Rainy,Milk,Dairy,4.4,8544,5260656.535064044,7,7,1,,51
2004-02-20,Friday,Winter,Cold,Pork,Meat,25.6,8647,5273285.631574929,13,7,7,,33
2004-03-07,Sunday,Spring,Sunny,Apples,Fruits,2.4,10464,6557111.521372881,10,30,30,,36
2004-03-15,Monday,Spring,Rainy,Salmon,Seafood,27.2,6810,4151081.1238951464,16,3,3,,32
2004-03-09,Tuesday,Spring,Rainy,Lettuce,Vegetables,3.2,6274,3837662.0182856615,25,5,5,,34
2004-03-16,Tuesday,Spring,Cloudy,Salmon,Seafood,27.2,7478,4623959.894185209,22,3,3,,28
2004-03-09,Tuesday,Spring,Sunny,Apples,Fruits,2.4,8504,5273256.6974582095,7,30,1,,48
2004-02-22,Sunday,Winter,Cold,Pork,Meat,25.6,7853,4911034.41275414,18,7,7,,32
2004-02-24,Tuesday,Winter,Snowy,Pork,Meat,25.6,5556,3407088.519018716,28,7,7,,18
2004-03-09,Tuesday,Spring,Cloudy,Lettuce,Vegetables,3.2,7540,4724585.3986292835,20,5,5,,27
2004-03-11,Thursday,Spring,Rainy,Apples,Fruits,2.4,6399,3939533.332418442,11,30,30,,25
2004-02-25,Wednesday,Winter,Cold,Cheese,Dairy,28.0,6613,4090853.321641816,27,9,9,,33
2004-03-10,Wednesday,Spring,Rainy,Lettuce,Vegetables,3.2,6749,4176687.632416266,11,5,5,,30
2004-03-02,Tuesday,Spring,Cloudy,Eggs,Dairy,5.2,7526,4663225.294213134,11,21,21,,32
2004-02-26,Thursday,Winter,Snowy,Cheese,Dairy,28.0,5650,3517337.6292028585,25,9,9,,15
2004-03-02,Tuesday,Spring,Rainy,Eggs,Dairy,5.2,6716,4084985.871925631,19,21,21,,33
2004-03-08,Monday,Spring,Sunny,Milk,Dairy,4.4,8130,5018779.461645731,23,7,7,,24
2004-02-18,Wednesday,Winter,Cloudy,Potatoes,Vegetables,1.4,6409,3953150.2051056195,24,9,9,,31
2004-02-23,Monday,Winter,Cloudy,Tomatoes,Vegetables,12.5,6764,4153941.4314851356,14,10,10,,29
2004-03-10,Wednesday,Spring,Rainy,Lettuce,Vegetables,3.2,6592,4068874.283561411,7,5,1,,57
2004-03-08,Monday,Spring,Sunny,Milk,Dairy,4.4,8378,5218447.115534427,14,7,7,,25
2004-02-25,Wednesday,Winter,Cold,Tomatoes,Vegetables,12.5,6505,4029935.3385396553,3,10,1,,48
2004-02-26,Thursday,Winter,Snowy,Tomatoes,Vegetables,12.5,5777,3586252.417852174,17,10,10,,13
2004-02-26,Thursday,Winter,Cold,Cheese,Dairy,28.0,6720,4213093.133377862,24,9,9,,31
2004-02-18,Wednesday,Winter,Snowy,Potatoes,Vegetables,1.4,5634,3375435.4108316563,9,9,1,,42
2004-03-11,Thursday,Spring,Sunny,Apples,Fruits,2.4,8293,5144944.792085449,23,30,30,,25
2004-02-27,Friday,Winter,Cold,Tomatoes,Vegetables,12.5,8438,5257693.630490352,22,10,10,,21
2004-03-19,Friday,Spring,Rainy,Salmon,Seafood,27.2,8265,5065930.399291854,2,3,1,,58
2004-03-13,Saturday,Spring,Rainy,Apples,Fruits,2.4,8311,5085602.763659822,17,30,30,,25
2004-03-20,Saturday,Spring,Cloudy,Salmon,Seafood,27.2,9542,5958972.056714503,12,3,3,,35
2004-03-08,Monday,Spring,Cloudy,Milk,Dairy,4.4,7528,4715589.989679196,18,7,7,,28
2004-03-10,Wednesday,Spring,Sunny,Lettuce,Vegetables,3.2,8494,5273376.466625783,4,5,1,,51
2004-02-28,Saturday,Winter,Cloudy,Cheese,Dairy,28.0,7883,4860880.459556976,24,9,9,,29
2004-02-28,Saturday,Winter,Cold,Tomatoes,Vegetables,12.5,8562,5237600.475534333,12,10,10,,23
2004-02-26,Thursday,Winter,Snowy,Pork,Meat,25.6,6008,3703575.32460324,3,7,1,,52
2004-03-12,Friday,Spring,Cloudy,Lettuce,Vegetables,3.2,9378,5710942.63460113,6,5,1,,53
2004-03-23,Tuesday,Spring,Cloudy,Salmon,Seafood,27.2,7586,4621531.848879466,16,3,3,,27
2004-03-15,Monday,Spring,Rainy,Lettuce,Vegetables,3.2,6682,4212058.399298796,6,5,1,,58
2004-02-19,Thursday,Winter,Snowy,Potatoes,Vegetables,1.4,5621,3464194.0639010323,17,9,9,,15
2004-02-20,Friday,Winter,Cloudy,Potatoes,Vegetables,1.4,8337,5187665.745659128,18,9,9,,27
2004-03-15,Monday,Spring,Rainy,Apples,Fruits,2.4,6540,4054421.328912546,27,30,30,,27
2004-03-04,Thursday,Spring,Cloudy,Eggs,Dairy,5.2,7344,4442960.750470389,11,21,21,,29
2004-02-23,Monday,Winter,Cloudy,Potatoes,Vegetables,1.4,6830,4208340.446711989,11,9,9,,34
2004-02-07,Saturday,Winter,Snowy,Chicken,Meat,19.5,7345,4527472.642552041,16,5,5,,23
2004-02-26,Thursday,Winter,Snowy,Pork,Meat,25.6,5805,3545506.005986001,29,7,7,,19
2004-03-01,Monday,Spring,Sunny,Cheese,Dairy,24.0,8396,5191707.40783804,3,9,1,,50
2004-03-25,Thursday,Spring,Cloudy,Salmon,Seafood,27.2,7694,4837537.0321343215,19,3,3,,32
2004-02-27,Friday,Winter,Cloudy,Pork,Meat,25.6,8540,5215149.969105783,23,7,7,,32
2004-02-26,Thursday,Winter,Snowy,Potatoes,Vegetables,1.4,5468,3386375.088000981,20,9,9,,19
2004-02-29,Sunday,Winter,Snowy,Potatoes,Vegetables,1.4,7005,4284311.238074093,4,9,1,,53
2004-03-28,Sunday,Spring,Cloudy,Salmon,Seafood,27.2,9127,5704627.188119161,25,3,3,,35
2004-03-06,Saturday,Spring,Sunny,Eggs,Dairy,5.2,10193,6161981.588345087,11,21,21,,29
2004-03-16,Tuesday,Spring,Cloudy,Lettuce,Vegetables,3.2,7234,4539971.5543712275,11,5,5,,35
2004-03-02,Tuesday,Spring,Rainy,Tomatoes,Vegetables,8.0,6401,3961286.480640634,15,10,10,,33
2004-03-03,Wednesday,Spring,Cloudy,Tomatoes,Vegetables,8.0,7602,4635876.436244512,3,10,1,,56
2004-03-10,Wednesday,Spring,Rainy,Milk,Dairy,4.4,6890,4187555.1965066944,20,7,7,,24
2004-03-06,Saturday,Spring,Cloudy,Eggs,Dairy,5.2,9418,5739253.934551269,18,21,21,,29
2004-03-09,Tuesday,Spring,Rainy,Eggs,Dairy,5.2,6543,3990407.2120859995,17,21,21,,35
2004-03-03,Wednesday,Spring,Sunny,Potatoes,Vegetables,1.1,8229,5001912.48567487,27,9,9,,24
2004-03-18,Thursday,Spring,Rainy,Lettuce,Vegetables,3.2,6453,3945884.679876097,1,5,1,,59
2004-03-15,Monday,Spring,Cloudy,Apples,Fruits,2.4,7626,4695143.255429008,2,30,1,,53
2004-03-11,Thursday,Spring,Rainy,Milk,Dairy,4.4,6333,3830269.541335507,27,7,7,,29
2004-02-28,Saturday,Winter,Snowy,Pork,Meat,25.6,7582,4696080.884092021,20,7,7,,31
2004-03-29,Monday,Spring,Sunny,Salmon,Seafood,27.2,8520,5153817.981072964,25,3,3,,32
2004-03-03,Wednesday,Spring,Rainy,Cheese,Dairy,24.0,6716,4105234.265184956,20,9,9,,23
2004-03-06,Saturday,Spring,Cloudy,Cheese,Dairy,24.0,9058,5616308.58339937,14,9,9,,27
2004-03-03,Wednesday,Spring,Sunny,Tomatoes,Vegetables,8.0,8476,5205624.082344447,22,10,10,,29
2004-03-12,Friday,Spring,Cloudy,Milk,Dairy,4.4,9225,5587395.222626615,5,7,1,,53
2004-03-09,Tuesday,Spring,Cloudy,Eggs,Dairy,5.2,7383,4526767.735969099,4,21,1,,53
2004-03-06,Saturday,Spring,Rainy,Potatoes,Vegetables,1.1,8819,5450931.057044162,21,9,9,,26
2004-03-13,Saturday,Spring,Cloudy,Milk,Dairy,4.4,9548,5950916.975216147,2,7,1,,52
2004-03-18,Thursday,Spring,Cloudy,Lettuce,Vegetables,3.2,7823,4879577.637124293,1,5,1,,54
2004-03-11,Thursday,Spring,Sunny,Eggs,Dairy,5.2,8584,5453695.411872884,27,21,21,,31
2004-03-02,Tuesday,Spring,Sunny,Pork,Meat,22.4,8374,5198288.400251582,8,7,1,,47
2004-03-11,Thursday,Spring,Rainy,Eggs,Dairy,5.2,6586,3991028.0581876426,5,21,1,,50
2004-03-15,Monday,Spring,Cloudy,Apples,Fruits,2.4,7361,4552871.570856182,6,30,1,,52
2004-03-06,Saturday,Spring,Sunny,Tomatoes,Vegetables,8.0,10150,6310787.166663905,19,10,10,,29
2004-02-10,Tuesday,Winter,Cold,Chicken,Meat,19.5,6448,4058826.441207783,11,5,5,,25
2004-03-05,Friday,Spring,Rainy,Pork,Meat,22.4,8393,5262865.450674322,9,7,1,,52
2004-03-15,Monday,Spring,Rainy,Apples,Fruits,2.4,6383,3898010.408528722,10,30,30,,40
2004-03-14,Sunday,Spring,Cloudy,Eggs,Dairy,5.2,9624,5943005.880702574,0,21,1,,54
2004-02-10,Tuesday,Winter,Snowy,Chicken,Meat,19.5,5345,3328005.2041812497,12,5,5,,10
2004-03-16,Tuesday,Spring,Sunny,Eggs,Dairy,5.2,8383,5155342.068942692,21,21,21,,28
2004-03-18,Thursday,Spring,Cloudy,Eggs,Dairy,5.2,7346,4560935.29227563,10,21,21,,44
2004-03-08,Monday,Spring,Rainy,Cheese,Dairy,24.0,6432,3951781.8432825957,26,9,9,,22
2004-03-09,Tuesday,Spring,Cloudy,Cheese,Dairy,24.0,7657,4792037.702081832,8,9,1,,53
2004-03-06,Saturday,Spring,Cloudy,Pork,Meat,22.4,9370,5681622.147861734,8,7,1,,49
2004-03-17,Wednesday,Spring,Sunny,Apples,Fruits,2.4,8488,5342069.99367861,19,30,30,,25
2004-03-21,Sunday,Spring,Sunny,Lettuce,Vegetables,3.2,10667,6612712.888556799,12,5,5,,32
2004-03-07,Sunday,Spring,Cloudy,Pork,Meat,22.4,8934,5607951.022990388,10,7,7,,38
2004-03-07,Sunday,Spring,Cloudy,Pork,Meat,22.4,9180,5664973.042587325,21,7,7,,28
2004-03-19,Friday,Spring,Cloudy,Apples,Fruits,2.4,9553,5942002.409162578,8,30,1,,47
2004-03-19,Friday,Spring,Rainy,Eggs,Dairy,5.2,8258,5168320.344288596,17,21,21,,27
2004-03-06,Saturday,Spring,Cloudy,Potatoes,Vegetables,1.1,9043,5562004.826654266,14,9,9,,26
2004-03-09,Tuesday,Spring,Rainy,Pork,Meat,22.4,6614,4132393.2005085316,6,7,1,,47
2004-03-13,Saturday,Spring,Cloudy,Milk,Dairy,4.4,9148,5590159.410854191,9,7,1,,48
2004-03-07,Sunday,Spring,Sunny,Tomatoes,Vegetables,8.0,9721,6073293.998906879,23,10,10,,27
2004-03-22,Monday,Spring,Sunny,Lettuce,Vegetables,3.2,8514,5270207.264552241,16,5,5,,30
2004-02-11,Wednesday,Winter,Cold,Chicken,Meat,19.5,6360,4007664.002076222,9,5,1,,47
2004-03-19,Friday,Spring,Cloudy,Apples,Fruits,2.4,9121,5606343.980199667,21,30,30,,24
2004-03-21,Sunday,Spring,Sunny,Apples,Fruits,2.4,9723,5909532.233126966,14,30,30,,25
2004-03-21,Sunday,Spring,Sunny,Apples,Fruits,2.4,10084,6224727.816071247,14,30,30,,28
2004-03-23,Tuesday,Spring,Sunny,Lettuce,Vegetables,3.2,8361,5093449.319278177,23,5,5,,34
2004-03-11,Thursday,Spring,Sunny,Cheese,Dairy,24.0,8286,5189724.727813487,15,9,9,,25
2004-03-24,Wednesday,Spring,Cloudy,Apples,Fruits,2.4,7537,4615648.851019132,7,30,1,,49
2004-03-06,Saturday,Spring,Rainy,Potatoes,Vegetables,1.1,8327,5122018.518241849,11,9,9,,27
2004-04-01,Thursday,Spring,Rainy,Salmon,Seafood,27.2,6744,4209632.268748795,16,3,3,,27
2004-02-12,Thursday,Winter,Cloudy,Chicken,Meat,19.5,6478,4037197.9787028534,14,5,5,,25
2004-03-25,Thursday,Spring,Cloudy,Apples,Fruits,2.4,7318,4460384.197587428,17,30,30,,23
2004-03-07,Sunday,Spring,Rainy,Potatoes,Vegetables,1.1,8276,5106113.243346453,6,9,1,,52
2004-02-13,Friday,Winter,Cold,Chicken,Meat,19.5,8394,5298427.080576563,21,5,5,,30
2004-03-10,Wednesday,Spring,Rainy,Pork,Meat,22.4,6676,4131327.791616498,19,7,7,,26
2004-03-07,Sunday,Spring,Rainy,Potatoes,Vegetables,1.1,8063,5023622.819099048,24,9,9,,21
2004-03-25,Thursday,Spring,Rainy,Lettuce,Vegetables,3.2,6527,4048993.204146772,15,5,5,,35
2004-02-14,Saturday,Winter,Cold,Chicken,Meat,19.5,8329,5219394.47132415,25,5,5,,21
2004-03-09,Tuesday,Spring,Rainy,Potatoes,Vegetables,1.1,6532,4079037.046876961,11,9,9,,25
2004-03-16,Tuesday,Spring,Rainy,Milk,Dairy,4.4,6211,3901037.576076175,18,7,7,,24
2004-03-28,Sunday,Spring,Cloudy,Apples,Fruits,2.4,9349,5736112.005842033,19,30,30,,26
2004-03-07,Sunday,Spring,Sunny,Tomatoes,Vegetables,8.0,10224,6377165.955188114,24,10,10,,25
2004-03-27,Saturday,Spring,Cloudy,Lettuce,Vegetables,3.2,9268,5624704.549466026,19,5,5,,30
2004-03-30,Tuesday,Spring,Sunny,Lettuce,Vegetables,3.2,8598,5248006.702847438,11,5,5,,29
2004-04-02,Friday,Spring,Sunny,Lettuce,Vegetables,3.2,10281,6238001.502035603,29,5,5,,31
2004-03-07,Sunday,Spring,Sunny,Tomatoes,Vegetables,8.0,10578,6477154.327743554,13,10,10,,30
2004-03-08,Monday,Spring,Cloudy,Tomatoes,Vegetables,8.0,7216,4443163.584186432,26,10,10,,26
2004-03-12,Friday,Spring,Rainy,Potatoes,Vegetables,1.1,8572,5287501.181463891,26,9,9,,26
2004-03-18,Thursday,Spring,Cloudy,Milk,Dairy,4.4,7664,4789578.448300227,14,7,7,,26
2004-04-04,Sunday,Spring,Sunny,Salmon,Seafood,27.2,10566,6487585.369272162,11,3,3,,27
2004-03-08,Monday,Spring,Sunny,Tomatoes,Vegetables,8.0,8302,5191076.20484364,15,10,10,,31
2004-03-14,Sunday,Spring,Cloudy,Cheese,Dairy,24.0,8948,5603512.620041993,14,9,9,,22
2004-03-22,Monday,Spring,Cloudy,Eggs,Dairy,5.2,7627,4669492.125012608,18,21,21,,33
