Date,Day_of_Week,Season,Weather,Product,Category,Unit_Price,Num_Customers,Sales,Stocks,Shelf_Life,Days_Until_Next_Purchase,Event,Purchase_Quantity
2004-02-05,Thursday,Winter,Snowy,Potatoes,Vegetables,1.4,5532,3330817.757796847,4,90,1,None,75
2004-01-20,Tuesday,Winter,Cold,Lettuce,Vegetables,6.0,7192,4299158.811745534,9,5,1,None,81
2004-02-22,Sunday,Winter,Cold,Milk,Dairy,5.2,7449,4494241.7806982165,27,7,7,None,77
2004-02-07,Saturday,Winter,Cloudy,Potatoes,Vegetables,1.4,7400,4432708.12808073,8,90,1,Holiday Special,90
2004-01-23,Friday,Winter,Cloudy,Lettuce,Vegetables,6.0,7519,4525288.742939437,24,5,5,None,72
2004-02-01,Sunday,Winter,Cloudy,Chicken,Meat,19.5,7178,4312051.370605197,2,5,1,None,82
2004-02-13,Friday,Winter,Cold,Pork,Other,25.6,6993,4207638.721530614,19,7,7,Valentine's Day,79
2004-02-18,Wednesday,Winter,Cold,Tomatoes,Vegetables,12.5,7162,4297520.270312974,6,10,1,Special Promotion,85
2004-02-03,Tuesday,Winter,Cold,Chicken,Meat,19.5,7460,4481214.787568366,29,5,5,None,71
2004-02-04,Wednesday,Winter,Cloudy,Chicken,Meat,19.5,7496,4497415.1978285145,28,5,5,Birthdays,70
2004-02-23,Monday,Winter,Snowy,Milk,Dairy,5.2,5565,3330425.600231341,15,7,7,None,65
2004-02-26,Thursday,Winter,Snowy,Milk,Dairy,5.2,5839,3495557.5765551343,26,7,7,Seasonal Event,65
2004-01-19,Monday,Winter,Cloudy,Apples,Fruits,4.4,7699,4622239.3003301,7,30,1,Special Promotion,81
2004-02-21,Saturday,Winter,Cloudy,Tomatoes,Vegetables,12.5,7339,4398893.280027344,21,10,10,None,72
2004-02-28,Saturday,Winter,Cold,Milk,Dairy,5.2,7481,4501704.2710718,14,7,7,None,80
2004-03-01,Monday,Spring,Cloudy,Milk,Dairy,4.4,8139,4845405.6183612505,22,7,7,Corporate Event,72
2004-01-19,Monday,Winter,Snowy,Apples,Fruits,4.4,5947,3562660.6512157833,23,30,30,Birthdays,60
2004-01-19,Monday,Winter,Snowy,Apples,Fruits,4.4,5873,3523575.800555159,17,30,30,None,60
2004-02-09,Monday,Winter,Cloudy,Potatoes,Vegetables,1.4,7299,4380958.228906753,15,90,90,Birthdays,77
2004-02-22,Sunday,Winter,Cold,Tomatoes,Vegetables,12.5,7527,4515354.6162968045,5,10,1,Seasonal Event,83
2004-01-23,Friday,Winter,Cold,Lettuce,Vegetables,6.0,7580,4537414.296544889,1,5,1,None,82
2004-02-23,Monday,Winter,Snowy,Tomatoes,Vegetables,12.5,5439,3272238.4824374197,1,10,1,None,70
2004-02-05,Thursday,Winter,Snowy,Eggs,Dairy,7.2,5699,3411485.009339206,10,21,21,None,60
2004-01-24,Saturday,Winter,Cold,Lettuce,Vegetables,6.0,7456,4476711.988541974,2,5,1,Corporate Event,80
2004-01-14,Wednesday,Winter,Cloudy,Cheese,Dairy,28.0,7388,4430979.696960884,27,90,90,Holiday Special,76
2004-03-03,Wednesday,Spring,Cloudy,Milk,Dairy,4.4,8229,4961184.273367309,12,7,7,Seasonal Event,74
2004-02-15,Sunday,Winter,Cold,Pork,Other,25.6,7102,4237584.858698364,23,7,7,Seasonal Event,79
2004-02-07,Saturday,Winter,Cold,Eggs,Dairy,7.2,7610,4585519.9868842065,21,21,21,Birthdays,71
2004-02-16,Monday,Winter,Snowy,Pork,Other,25.6,6019,3611549.7497649617,27,7,7,Birthdays,78
2004-02-18,Wednesday,Winter,Cloudy,Pork,Other,25.6,7090,4240476.774988297,14,7,7,Seasonal Event,75
2004-01-22,Thursday,Winter,Snowy,Apples,Fruits,4.4,5425,3241406.097907917,18,30,30,None,60
2004-01-15,Thursday,Winter,Snowy,Cheese,Dairy,28.0,5602,3387040.029932154,22,90,90,None,65
2004-02-08,Sunday,Winter,Cold,Salmon,Other,36.8,7383,4427502.354660518,2,3,1,None,85
2004-02-09,Monday,Winter,Cloudy,Salmon,Other,36.8,7133,4256431.905717759,7,3,1,Corporate Event,85
2004-02-08,Sunday,Winter,Snowy,Eggs,Dairy,7.2,5474,3305372.6124874386,2,21,1,Special Promotion,70
2004-03-04,Thursday,Spring,Rainy,Milk,Dairy,4.4,6499,3949740.2447786634,6,7,1,None,82
2004-03-07,Sunday,Spring,Cloudy,Milk,Dairy,4.4,8710,5217634.784553613,2,7,1,Women's Day,85
2004-01-27,Tuesday,Winter,Cold,Lettuce,Vegetables,6.0,7509,4554912.145335078,11,5,5,None,74
2004-02-13,Friday,Winter,Snowy,Potatoes,Vegetables,1.4,5917,3567273.481178138,1,90,1,Valentine's Day,75
2004-01-18,Sunday,Winter,Cloudy,Cheese,Dairy,28.0,7448,4434461.424581437,16,90,90,Seasonal Event,77
2004-02-13,Friday,Winter,Cloudy,Potatoes,Vegetables,1.4,7600,4561689.402709071,29,90,90,Valentine's Day,78
2004-02-04,Wednesday,Winter,Cloudy,Chicken,Meat,19.5,7039,4204773.698628933,3,5,1,Birthdays,82
2004-02-13,Friday,Winter,Snowy,Eggs,Dairy,7.2,5903,3556838.4260798446,20,21,21,Valentine's Day,60
2004-02-04,Wednesday,Winter,Cloudy,Chicken,Meat,19.5,7253,4343448.110972565,21,5,5,Holiday Special,75
2004-02-15,Sunday,Winter,Cold,Eggs,Dairy,7.2,7369,4422816.498064509,5,21,1,None,83
2004-02-06,Friday,Winter,Cloudy,Chicken,Meat,19.5,7065,4223362.831166426,2,5,1,None,83
2004-02-13,Friday,Winter,Snowy,Potatoes,Vegetables,1.4,5876,3516937.2659212216,3,90,1,Valentine's Day,75
2004-02-16,Monday,Winter,Snowy,Potatoes,Vegetables,1.4,5864,3497955.087976055,27,90,90,None,65
2004-01-25,Sunday,Winter,Snowy,Apples,Fruits,4.4,5655,3398688.713152721,4,30,1,Holiday Special,70
2004-02-18,Wednesday,Winter,Cloudy,Potatoes,Vegetables,1.4,7550,4531863.384682504,16,90,90,Seasonal Event,78
2004-01-27,Tuesday,Winter,Cloudy,Lettuce,Vegetables,6.0,7253,4350607.832840989,15,5,5,Special Promotion,71
2004-02-20,Friday,Winter,Cold,Potatoes,Vegetables,1.4,7313,4388955.071143867,16,90,90,Special Promotion,77
2004-03-07,Sunday,Spring,Rainy,Milk,Dairy,4.4,6523,3906745.5752038485,6,7,1,Women's Day,84
2004-02-19,Thursday,Winter,Cloudy,Pork,Other,25.6,7536,4531539.310494461,19,7,7,None,75
2004-02-21,Saturday,Winter,Snowy,Pork,Other,25.6,5718,3430846.030614528,11,7,7,Seasonal Event,65
2004-01-19,Monday,Winter,Cold,Cheese,Dairy,28.0,7556,4573907.597625959,10,90,90,None,80
2004-01-25,Sunday,Winter,Cold,Apples,Fruits,4.4,7624,4562595.445330532,1,30,1,None,84
2004-01-28,Wednesday,Winter,Snowy,Apples,Fruits,4.4,5495,3299181.5480870246,13,30,30,Seasonal Event,60
2004-01-21,Wednesday,Winter,Snowy,Cheese,Dairy,28.0,5715,3428517.6394450893,21,90,90,None,65
2004-02-23,Monday,Winter,Snowy,Tomatoes,Vegetables,12.5,5398,3197171.617512849,15,10,10,Special Promotion,60
2004-01-21,Wednesday,Winter,Cloudy,Cheese,Dairy,28.0,7465,4452543.662101371,1,90,1,Birthdays,86
2004-01-31,Saturday,Winter,Snowy,Apples,Fruits,4.4,5599,3379346.7834711038,13,30,30,None,60
2004-02-10,Tuesday,Winter,Cloudy,Salmon,Other,36.8,7089,4260794.905582345,1,3,1,Birthdays,81
2004-03-07,Sunday,Spring,Cloudy,Milk,Dairy,4.4,8164,4908452.825185546,15,7,7,Women's Day,70
2004-02-08,Sunday,Winter,Cold,Chicken,Meat,19.5,7443,4447726.516419634,13,5,5,Seasonal Event,75
2004-02-03,Tuesday,Winter,Cloudy,Apples,Fruits,4.4,7402,4440983.462621165,16,30,30,Birthdays,72
2004-02-23,Monday,Winter,Cloudy,Tomatoes,Vegetables,12.5,7234,4350106.270924256,28,10,10,Seasonal Event,74
2004-02-08,Sunday,Winter,Snowy,Chicken,Meat,19.5,5647,3385325.166214874,7,5,1,Corporate Event,70
2004-02-22,Sunday,Winter,Snowy,Pork,Other,25.6,6044,3635113.2527156263,13,7,7,Birthdays,78
2004-02-25,Wednesday,Winter,Snowy,Tomatoes,Vegetables,12.5,5606,3355076.7595588197,12,10,10,Holiday Special,60
2004-02-22,Sunday,Winter,Snowy,Pork,Other,25.6,5862,3526026.0153671615,29,7,7,Holiday Special,65
2004-01-30,Friday,Winter,Cold,Lettuce,Vegetables,6.0,7186,4315029.056557618,20,5,5,None,72
2004-01-30,Friday,Winter,Cloudy,Lettuce,Vegetables,6.0,7176,4285904.783089998,17,5,5,Birthdays,70
2004-02-02,Monday,Winter,Cloudy,Lettuce,Vegetables,6.0,7357,4444546.146337171,18,5,5,Corporate Event,73
2004-02-13,Friday,Winter,Cold,Salmon,Other,36.8,7687,4608728.960712238,1,3,1,Valentine's Day,80
2004-02-17,Tuesday,Winter,Snowy,Eggs,Dairy,7.2,5773,3475016.716930896,16,21,21,Corporate Event,60
2004-02-28,Saturday,Winter,Snowy,Tomatoes,Vegetables,12.5,5758,3468095.1283153733,23,10,10,Special Promotion,60
2004-02-05,Thursday,Winter,Cold,Lettuce,Vegetables,6.0,7187,4343058.188208746,13,5,5,Corporate Event,75
2004-03-09,Tuesday,Spring,Cloudy,Milk,Dairy,4.4,8142,4886576.438403919,26,7,7,Special Promotion,72
2004-02-24,Tuesday,Winter,Cloudy,Pork,Other,25.6,7182,4302179.214615317,21,7,7,None,77
2004-02-21,Saturday,Winter,Snowy,Potatoes,Vegetables,1.4,5706,3435849.791433155,22,90,90,Birthdays,65
2004-02-18,Wednesday,Winter,Cloudy,Eggs,Dairy,7.2,6929,4181340.567163165,13,21,21,Corporate Event,70
2004-02-15,Sunday,Winter,Cloudy,Salmon,Other,36.8,7433,4477356.302399986,24,3,3,Corporate Event,73
2004-03-11,Thursday,Spring,Rainy,Milk,Dairy,4.4,6864,4078234.0197887453,6,7,1,Birthdays,84
2004-02-09,Monday,Winter,Cloudy,Chicken,Meat,19.5,7739,4663929.223168639,19,5,5,Holiday Special,75
2004-02-17,Tuesday,Winter,Cloudy,Salmon,Other,36.8,7268,4343952.21747125,30,3,3,Birthdays,75
2004-01-22,Thursday,Winter,Cloudy,Cheese,Dairy,28.0,7089,4277972.000202281,14,90,90,Corporate Event,78
2004-02-23,Monday,Winter,Cloudy,Potatoes,Vegetables,1.4,7129,4242467.528567166,25,90,90,Special Promotion,76
2004-01-23,Friday,Winter,Cold,Cheese,Dairy,28.0,7174,4330134.729763805,9,90,1,Corporate Event,88
2004-02-23,Monday,Winter,Cold,Potatoes,Vegetables,1.4,7303,4414561.437633742,20,90,90,Corporate Event,80
2004-02-20,Friday,Winter,Snowy,Eggs,Dairy,7.2,5815,3476223.3690381087,17,21,21,None,60
2004-03-14,Sunday,Spring,Rainy,Milk,Dairy,4.4,6646,3994467.618468046,2,7,1,None,85
2004-02-23,Monday,Winter,Cold,Eggs,Dairy,7.2,7547,4539605.434916968,15,21,21,Seasonal Event,74
2004-02-10,Tuesday,Winter,Snowy,Chicken,Meat,19.5,5884,3530198.8122773366,28,5,5,None,60
2004-02-06,Friday,Winter,Snowy,Apples,Fruits,4.4,5765,3465945.1127599915,5,30,1,Holiday Special,70
2004-02-28,Saturday,Winter,Cloudy,Tomatoes,Vegetables,12.5,7642,4587738.062441685,8,10,1,None,82
2004-01-24,Saturday,Winter,Cold,Cheese,Dairy,28.0,7716,4641386.072511326,24,90,90,None,75
2004-02-25,Wednesday,Winter,Snowy,Potatoes,Vegetables,1.4,6002,3583226.5690892297,8,90,1,None,85
2004-02-24,Tuesday,Winter,Snowy,Eggs,Dairy,7.2,5805,3467706.0729292594,6,21,1,Special Promotion,70
2004-02-19,Thursday,Winter,Cold,Salmon,Other,36.8,7531,4507901.346486449,3,3,1,None,85
2004-02-26,Thursday,Winter,Cloudy,Pork,Other,25.6,7348,4438569.900353049,23,7,7,None,78
2004-02-24,Tuesday,Winter,Snowy,Eggs,Dairy,7.2,5488,3283993.616478421,29,21,21,Holiday Special,60
2004-02-27,Friday,Winter,Cold,Pork,Other,25.6,7678,4582293.412778935,20,7,7,Seasonal Event,77
2004-02-20,Friday,Winter,Cloudy,Salmon,Other,36.8,7825,4701734.573742589,16,3,3,Birthdays,75
2004-02-13,Friday,Winter,Cloudy,Chicken,Meat,19.5,7524,4485832.526902832,29,5,5,Valentine's Day,71
2004-02-07,Saturday,Winter,Cloudy,Apples,Fruits,4.4,7392,4398732.04391729,19,30,30,Special Promotion,75
2004-02-06,Friday,Winter,Cold,Lettuce,Vegetables,6.0,7700,4607004.069835543,2,5,1,Holiday Special,85
2004-02-26,Thursday,Winter,Cloudy,Potatoes,Vegetables,1.4,7577,4584070.207806754,26,90,90,None,75
2004-03-16,Tuesday,Spring,Sunny,Milk,Dairy,4.4,9190,5509496.005573049,17,7,7,None,71
2004-02-27,Friday,Winter,Cold,Potatoes,Vegetables,1.4,7354,4438579.5092873,24,90,90,Special Promotion,78
2004-02-29,Sunday,Winter,Cloudy,Potatoes,Vegetables,1.4,7531,4518505.46399755,19,90,90,Birthdays,77
2004-03-16,Tuesday,Spring,Cloudy,Milk,Dairy,4.4,7890,4751887.242993701,25,7,7,Seasonal Event,72
2004-03-19,Friday,Spring,Sunny,Milk,Dairy,4.4,9194,5460408.233176652,23,7,7,None,70
2004-03-02,Tuesday,Spring,Cloudy,Potatoes,Vegetables,1.1,8311,4960095.686485528,5,90,1,Special Promotion,85
2004-02-16,Monday,Winter,Snowy,Chicken,Meat,19.5,6080,3660316.1063933927,12,5,5,None,73
2004-03-01,Monday,Spring,Cloudy,Tomatoes,Vegetables,8.0,8032,4812224.931396911,26,10,10,Birthdays,78
2004-02-09,Monday,Winter,Cloudy,Apples,Fruits,4.4,7505,4477282.084288772,20,30,30,None,71
2004-03-01,Monday,Spring,Cloudy,Tomatoes,Vegetables,8.0,8349,4974848.020289962,9,10,1,Corporate Event,89
2004-03-02,Tuesday,Spring,Sunny,Tomatoes,Vegetables,8.0,9374,5639338.4721315475,21,10,10,Special Promotion,80
2004-03-22,Monday,Spring,Rainy,Milk,Dairy,4.4,6667,3983504.120238887,4,7,1,Special Promotion,83
2004-02-16,Monday,Winter,Cloudy,Chicken,Meat,19.5,6872,4112307.919435918,4,5,1,None,82
2004-03-22,Monday,Spring,Sunny,Milk,Dairy,4.4,9050,5422579.183559665,26,7,7,None,74
2004-02-09,Monday,Winter,Snowy,Lettuce,Vegetables,6.0,5557,3315028.1461268435,12,5,5,None,60
2004-02-29,Sunday,Winter,Snowy,Pork,Other,25.6,5871,3515478.4941946333,16,7,7,None,65
2004-02-13,Friday,Winter,Cold,Lettuce,Vegetables,6.0,8006,4772432.598405537,27,5,5,Valentine's Day,72
2004-01-27,Tuesday,Winter,Cloudy,Cheese,Dairy,28.0,7205,4328550.377718629,1,90,1,None,88
2004-03-22,Monday,Spring,Cloudy,Milk,Dairy,4.4,8322,4990769.151731494,24,7,7,Holiday Special,73
2004-03-07,Sunday,Spring,Sunny,Tomatoes,Vegetables,8.0,9106,5489937.754298543,5,10,1,Women's Day,88
2004-02-13,Friday,Winter,Cold,Lettuce,Vegetables,6.0,7299,4399637.805472733,1,5,1,Valentine's Day,84
2004-02-19,Thursday,Winter,Cloudy,Chicken,Meat,19.5,7267,4342955.065124704,14,5,5,Seasonal Event,70
2004-03-09,Tuesday,Spring,Rainy,Tomatoes,Vegetables,8.0,6237,3706710.6895680386,2,10,1,Seasonal Event,88
2004-01-30,Friday,Winter,Snowy,Cheese,Dairy,28.0,5844,3490596.3748059454,6,90,1,None,75
2004-03-04,Thursday,Spring,Rainy,Potatoes,Vegetables,1.1,6702,4023478.8422876424,10,90,90,Holiday Special,70
2004-03-07,Sunday,Spring,Cloudy,Potatoes,Vegetables,1.1,8259,4940190.283913891,21,90,90,Women's Day,70
2004-02-01,Sunday,Winter,Cold,Cheese,Dairy,28.0,7612,4565270.568703224,9,90,1,None,89
2004-03-03,Wednesday,Spring,Cloudy,Pork,Other,22.4,8137,4917688.178392701,2,7,1,Holiday Special,84
2004-02-27,Friday,Winter,Cold,Eggs,Dairy,7.2,7426,4432824.557117934,28,21,21,None,75
2004-02-13,Friday,Winter,Cold,Lettuce,Vegetables,6.0,7546,4512692.460538171,3,5,1,Valentine's Day,80
2004-03-09,Tuesday,Spring,Sunny,Tomatoes,Vegetables,8.0,9482,5674020.561526392,6,10,1,Corporate Event,88
2004-02-13,Friday,Winter,Cold,Lettuce,Vegetables,6.0,7570,4562245.21753173,2,5,1,Valentine's Day,81
2004-03-09,Tuesday,Spring,Rainy,Potatoes,Vegetables,1.1,6264,3746628.9025237523,7,90,1,Holiday Special,81
2004-03-10,Wednesday,Spring,Cloudy,Potatoes,Vegetables,1.1,8513,5154538.214471602,30,90,90,Seasonal Event,75
2004-03-13,Saturday,Spring,Rainy,Potatoes,Vegetables,1.1,6525,3903039.440579232,23,90,90,Birthdays,70
2004-03-04,Thursday,Spring,Rainy,Pork,Other,22.4,6642,3973300.454340884,11,7,7,Holiday Special,71
2004-03-25,Thursday,Spring,Cloudy,Milk,Dairy,4.4,8067,4834271.790952297,9,7,1,Holiday Special,84
2004-02-29,Sunday,Winter,Snowy,Eggs,Dairy,7.2,5943,3563285.0636492847,1,21,1,Birthdays,70
2004-03-16,Tuesday,Spring,Rainy,Potatoes,Vegetables,1.1,6582,3935264.953388217,30,90,90,Birthdays,70
2004-02-13,Friday,Winter,Cloudy,Lettuce,Vegetables,6.0,7147,4290632.188875426,6,5,1,Valentine's Day,82
2004-02-22,Sunday,Winter,Snowy,Chicken,Meat,19.5,5933,3563134.437648677,15,5,5,Birthdays,60
2004-03-19,Friday,Spring,Sunny,Potatoes,Vegetables,1.1,8737,5235874.340590556,21,90,90,Special Promotion,73
2004-02-21,Saturday,Winter,Snowy,Salmon,Other,36.8,5972,3567085.439915991,23,3,3,Holiday Special,60
2004-03-27,Saturday,Spring,Rainy,Milk,Dairy,4.4,6642,3992253.479664494,21,7,7,Corporate Event,75
2004-03-09,Tuesday,Spring,Rainy,Tomatoes,Vegetables,8.0,6744,4046284.1516941385,28,10,10,Seasonal Event,78
2004-02-09,Monday,Winter,Cloudy,Apples,Fruits,4.4,7286,4388073.524557702,25,30,30,Birthdays,75
2004-02-01,Sunday,Winter,Cloudy,Cheese,Dairy,28.0,7219,4338141.046290172,29,90,90,None,76
2004-02-09,Monday,Winter,Cloudy,Apples,Fruits,4.4,6962,4159167.5747335404,14,30,30,Seasonal Event,75
2004-03-29,Monday,Spring,Cloudy,Milk,Dairy,4.4,8286,4966042.873528971,10,7,7,Birthdays,73
2004-02-15,Sunday,Winter,Cold,Lettuce,Vegetables,6.0,7220,4364982.673222489,21,5,5,None,74
2004-02-22,Sunday,Winter,Cloudy,Salmon,Other,36.8,7510,4491142.724634513,20,3,3,None,70
2004-03-29,Monday,Spring,Cloudy,Milk,Dairy,4.4,8441,5047963.699358032,17,7,7,None,70
2004-03-31,Wednesday,Spring,Sunny,Milk,Dairy,4.4,8906,5366985.783205786,2,7,1,Holiday Special,82
2004-03-09,Tuesday,Spring,Cloudy,Tomatoes,Vegetables,8.0,7976,4735797.771610251,7,10,1,Corporate Event,86
2004-02-29,Sunday,Winter,Cold,Eggs,Dairy,7.2,6973,4190927.244803442,11,21,21,None,72
2004-02-15,Sunday,Winter,Snowy,Lettuce,Vegetables,6.0,6085,3621955.3681438277,12,5,5,Special Promotion,74
2004-03-21,Sunday,Spring,Sunny,Potatoes,Vegetables,1.1,9269,5577166.22528451,26,90,90,Seasonal Event,72
2004-02-13,Friday,Winter,Cold,Apples,Fruits,4.4,7368,4428869.455320683,25,30,30,Valentine's Day,71
2004-03-21,Sunday,Spring,Sunny,Potatoes,Vegetables,1.1,9185,5504923.129477813,3,90,1,None,80
2004-02-16,Monday,Winter,Cold,Lettuce,Vegetables,6.0,7627,4587594.876753906,24,5,5,None,74
2004-04-01,Thursday,Spring,Cloudy,Milk,Dairy,4.4,8176,4887424.277037305,30,7,7,None,75
2004-02-15,Sunday,Winter,Cloudy,Apples,Fruits,4.4,7104,4293319.020160136,5,30,1,Corporate Event,83
2004-02-02,Monday,Winter,Snowy,Cheese,Dairy,28.0,5368,3214248.5778350737,4,90,1,Birthdays,75
2004-03-07,Sunday,Spring,Sunny,Pork,Other,22.4,8950,5357459.079776928,11,7,7,Women's Day,73
2004-04-03,Saturday,Spring,Cloudy,Milk,Dairy,4.4,8118,4856086.504238731,24,7,7,None,74
2004-02-24,Tuesday,Winter,Snowy,Chicken,Meat,19.5,5766,3435039.9611708117,24,5,5,Special Promotion,60
2004-03-10,Wednesday,Spring,Sunny,Tomatoes,Vegetables,8.0,9099,5413518.636373492,4,10,1,Special Promotion,89
2004-02-17,Tuesday,Winter,Cloudy,Lettuce,Vegetables,6.0,7363,4399984.469807086,22,5,5,None,75
2004-02-17,Tuesday,Winter,Cloudy,Apples,Fruits,4.4,7058,4181837.4308532244,19,30,30,Seasonal Event,75
2004-02-03,Tuesday,Winter,Cloudy,Cheese,Dairy,28.0,7582,4563189.847264606,27,90,90,Special Promotion,78
2004-02-17,Tuesday,Winter,Snowy,Apples,Fruits,4.4,5798,3469409.5664179586,3,30,1,Corporate Event,70
2004-02-20,Friday,Winter,Cold,Apples,Fruits,4.4,7381,4438507.118283894,23,30,30,Special Promotion,71
2004-02-24,Tuesday,Winter,Snowy,Chicken,Meat,19.5,5924,3543949.4351829025,24,5,5,Birthdays,60
2004-02-19,Thursday,Winter,Cold,Lettuce,Vegetables,6.0,7253,4337573.462994059,29,5,5,Holiday Special,72
2004-03-24,Wednesday,Spring,Sunny,Potatoes,Vegetables,1.1,9070,5426402.909839985,26,90,90,Special Promotion,70
2004-03-07,Sunday,Spring,Sunny,Pork,Other,22.4,9397,5610896.029504306,6,7,1,Women's Day,81
2004-02-05,Thursday,Winter,Cloudy,Cheese,Dairy,28.0,7616,4548503.918594922,8,90,1,Holiday Special,88
2004-02-23,Monday,Winter,Cloudy,Apples,Fruits,4.4,7062,4224812.228790948,28,30,30,Birthdays,73
2004-02-23,Monday,Winter,Cold,Salmon,Other,36.8,7315,4419707.267361583,2,3,1,None,81
2004-02-23,Monday,Winter,Cloudy,Salmon,Other,36.8,7173,4341556.644737028,24,3,3,Seasonal Event,74
2004-02-26,Thursday,Winter,Cloudy,Salmon,Other,36.8,7137,4272111.137155084,8,3,1,Special Promotion,82
2004-02-28,Saturday,Winter,Cold,Salmon,Other,36.8,7805,4694737.095699318,28,3,3,None,71
2004-03-24,Wednesday,Spring,Rainy,Potatoes,Vegetables,1.1,6030,3629245.9246702874,19,90,90,Seasonal Event,74
2004-02-24,Tuesday,Winter,Cold,Chicken,Meat,19.5,7473,4489377.732777075,2,5,1,Corporate Event,80
2004-02-24,Tuesday,Winter,Cold,Apples,Fruits,4.4,7340,4420845.992907434,19,30,30,None,75
2004-03-01,Monday,Spring,Sunny,Salmon,Other,27.2,8945,5385672.022503705,16,3,3,None,76
2004-02-26,Thursday,Winter,Cold,Apples,Fruits,4.4,7407,4434032.091672748,17,30,30,Seasonal Event,75
2004-03-26,Friday,Spring,Sunny,Potatoes,Vegetables,1.1,9400,5626500.563353121,7,90,1,None,80
2004-02-27,Friday,Winter,Cold,Chicken,Meat,19.5,7411,4456709.053808019,5,5,1,Holiday Special,80
2004-03-09,Tuesday,Spring,Rainy,Pork,Other,22.4,6708,4013966.036511398,4,7,1,Birthdays,80
2004-02-27,Friday,Winter,Cloudy,Apples,Fruits,4.4,7622,4584848.664672187,26,30,30,Special Promotion,73
2004-02-21,Saturday,Winter,Cold,Lettuce,Vegetables,6.0,7178,4322233.123640479,29,5,5,Corporate Event,75
2004-02-21,Saturday,Winter,Cold,Lettuce,Vegetables,6.0,7549,4516415.447747678,23,5,5,Holiday Special,70
2004-03-02,Tuesday,Spring,Rainy,Salmon,Other,27.2,6432,3878955.2475950406,19,3,3,Seasonal Event,78
2004-03-29,Monday,Spring,Sunny,Potatoes,Vegetables,1.1,8962,5381693.156627735,20,90,90,None,70
2004-03-07,Sunday,Spring,Rainy,Salmon,Other,27.2,6532,3891658.111728217,21,3,3,Women's Day,78
2004-02-29,Sunday,Winter,Cloudy,Eggs,Dairy,7.2,7264,4351948.642260579,17,21,21,Birthdays,72
2004-03-30,Tuesday,Spring,Cloudy,Potatoes,Vegetables,1.1,8130,4888076.026057806,27,90,90,None,70
2004-02-27,Friday,Winter,Cloudy,Apples,Fruits,4.4,7589,4550959.8007927425,22,30,30,Corporate Event,72
2004-02-08,Sunday,Winter,Snowy,Cheese,Dairy,28.0,5899,3560867.087774322,20,90,90,Birthdays,65
2004-04-06,Tuesday,Spring,Sunny,Milk,Dairy,4.4,8982,5400651.016101514,27,7,7,Holiday Special,74
2004-02-27,Friday,Winter,Snowy,Chicken,Meat,19.5,5964,3594895.867071183,23,5,5,None,60
2004-02-28,Saturday,Winter,Snowy,Apples,Fruits,4.4,5688,3405060.5586216585,2,30,1,None,70
2004-03-01,Monday,Spring,Sunny,Eggs,Dairy,5.2,9245,5531592.640211365,24,21,21,Corporate Event,80
2004-02-23,Monday,Winter,Snowy,Lettuce,Vegetables,6.0,5599,3353669.457059938,1,5,1,Birthdays,70
2004-04-06,Tuesday,Spring,Sunny,Milk,Dairy,4.4,9106,5482598.651698261,12,7,7,None,73
2004-03-11,Thursday,Spring,Sunny,Pork,Other,22.4,9267,5589947.692413766,13,7,7,None,74
2004-02-13,Friday,Winter,Cold,Cheese,Dairy,28.0,7206,4328090.327330236,11,90,90,Valentine's Day,79
2004-04-01,Thursday,Spring,Sunny,Potatoes,Vegetables,1.1,9325,5597581.321819238,7,90,1,Special Promotion,80
2004-03-01,Monday,Spring,Cloudy,Apples,Fruits,2.4,8276,4948808.371318935,18,30,30,Corporate Event,73
2004-03-04,Thursday,Spring,Rainy,Apples,Fruits,2.4,6507,3872226.2315756804,27,30,30,Birthdays,74
2004-03-04,Thursday,Spring,Sunny,Eggs,Dairy,5.2,9425,5678653.6459007105,24,21,21,Special Promotion,79
2004-03-07,Sunday,Spring,Rainy,Apples,Fruits,2.4,6841,4119391.61460383,21,30,30,Women's Day,71
2004-03-07,Sunday,Spring,Cloudy,Apples,Fruits,2.4,8434,5047473.556367264,4,30,1,Women's Day,85
2004-03-09,Tuesday,Spring,Sunny,Apples,Fruits,2.4,8844,5344979.19272072,6,30,1,None,85
2004-03-10,Wednesday,Spring,Sunny,Tomatoes,Vegetables,8.0,8899,5355535.372157572,14,10,10,None,79
2004-04-02,Friday,Spring,Rainy,Potatoes,Vegetables,1.1,6727,4057107.1396606606,14,90,90,Special Promotion,71
2004-04-09,Friday,Spring,Rainy,Milk,Dairy,4.4,6911,4158831.773085849,1,7,1,None,81
2004-02-16,Monday,Winter,Cold,Cheese,Dairy,28.0,7222,4357331.166268841,21,90,90,Birthdays,80
2004-02-24,Tuesday,Winter,Cold,Lettuce,Vegetables,6.0,7641,4591961.589937163,7,5,1,None,83
2004-03-07,Sunday,Spring,Sunny,Eggs,Dairy,5.2,9393,5674744.090998731,11,21,21,Women's Day,76
2004-04-02,Friday,Spring,Cloudy,Potatoes,Vegetables,1.1,8644,5215570.815380745,12,90,90,None,75
2004-02-18,Wednesday,Winter,Cloudy,Cheese,Dairy,28.0,7242,4313010.929375791,11,90,90,None,78
2004-02-21,Saturday,Winter,Cold,Cheese,Dairy,28.0,7625,4583174.7036945205,28,90,90,Seasonal Event,75
2004-03-07,Sunday,Spring,Cloudy,Salmon,Other,27.2,8291,4941811.656744512,18,3,3,Women's Day,77
